Time,DPOS(0),MPOS(0),MSPEED(0),DRIVE_FE(0)
2.432,83.96866,83.96866,-0.00048,0.0
2.433,83.96866,83.96866,-0.00048,0.0
2.434,83.96866,83.96866,0.0,0.0
2.435,83.96866,83.96866,0.00048,0.0
2.436,83.96866,83.96866,0.0,0.0
2.437,83.96866,83.96866,0.0,0.0
2.438,83.96866,83.96866,0.0,0.0
2.439,83.96866,83.96866,0.0,0.0
2.44,83.96866,83.96866,-0.00048,0.0
2.441,83.96866,83.96866,0.00048,0.0
2.442,83.96866,83.96866,0.0,0.0
2.443,83.96866,83.96866,0.0,0.0
2.444,83.96866,83.96866,0.0,0.0
2.445,83.96866,83.96866,-0.00048,0.0
2.446,83.96866,83.96866,0.0,0.0
2.447,83.96866,83.96866,0.00048,0.0
2.448,83.96866,83.96866,-0.00048,0.0
2.449,83.96866,83.96866,0.0,0.0
2.45,83.96866,83.96866,0.00048,0.0
2.451,83.96866,83.96866,0.0,0.0
2.452,83.96866,83.96866,-0.00048,0.0
2.453,83.96866,83.96866,0.00048,0.0
2.454,83.96866,83.96866,0.0,0.0
2.455,83.96866,83.96866,0.0,0.0
2.456,83.96866,83.96866,0.0,0.0
2.457,83.96866,83.96866,-0.00048,0.0
2.458,83.96866,83.96866,0.00095,0.0
2.459,83.96866,83.96866,-0.00048,0.0
2.46,83.96866,83.96866,0.0,0.0
2.461,83.96866,83.96866,-0.00048,0.0
2.462,83.96866,83.96866,0.0,0.0
2.463,83.96866,83.96866,0.00048,0.0
2.464,83.96866,83.96866,0.0,0.0
2.465,83.96866,83.96866,0.0,0.0
2.466,83.96866,83.96866,-0.00048,0.0
2.467,83.96866,83.96866,0.00095,0.0
2.468,83.96866,83.96866,0.0,0.0
2.469,83.96866,83.96866,-0.00048,0.0
2.47,83.96866,83.96866,0.0,0.0
2.471,83.96866,83.96866,0.00048,0.0
2.472,83.96866,83.96866,-0.00048,0.0
2.473,83.96866,83.96866,0.0,0.0
2.474,83.96866,83.96866,0.0,0.0
2.475,83.96866,83.96866,0.00048,0.0
2.476,83.96866,83.96866,-0.00048,0.0
2.477,83.96866,83.96866,-0.00048,0.0
2.478,83.96866,83.96866,0.00048,0.0
2.479,83.96866,83.96866,0.0,0.0
2.48,83.96866,83.96866,0.0,0.0
2.481,83.96866,83.96866,0.00048,0.0
2.482,83.96866,83.96866,-0.00048,0.0
2.483,83.96866,83.96866,-0.00048,0.0
2.484,83.96866,83.96866,0.00048,0.0
2.485,83.96866,83.96866,0.0,0.0
2.486,83.96866,83.96866,-0.00048,0.0
2.487,83.96866,83.96866,0.00048,0.0
2.488,83.96866,83.96866,-0.00048,0.0
2.489,83.96866,83.96866,0.00048,0.0
2.49,83.96866,83.96866,-0.00048,0.0
2.491,83.96866,83.96866,0.0,0.0
2.492,83.96866,83.96866,0.00048,0.0
2.493,83.96866,83.96866,-0.00048,0.0
2.494,83.96866,83.96866,-0.00048,0.0
2.495,83.96866,83.96866,0.00048,0.0
2.496,83.96866,83.96866,-0.00048,0.0
2.497,83.96866,83.96866,0.00095,0.0
2.498,83.96866,83.96866,0.0,0.0
2.499,83.96866,83.96866,-0.00048,0.0
2.5,83.96866,83.96866,0.0,0.0
2.501,83.96866,83.96866,0.00048,0.0
2.502,83.96866,83.96866,0.0,0.0
2.503,83.96866,83.96866,-0.00048,0.0
2.504,83.96866,83.96866,0.00048,0.0
2.505,83.96866,83.96866,0.00048,0.0
2.506,83.96866,83.96866,-0.00048,0.0
2.507,83.96866,83.96866,0.00048,0.0
2.508,83.96866,83.96866,-0.00048,0.0
2.509,83.96866,83.96866,0.00048,0.0
2.51,83.96866,83.96866,-0.00048,0.0
2.511,83.96866,83.96866,0.0,0.0
2.512,83.96866,83.96866,0.00048,0.0
2.513,83.96866,83.96866,-0.00048,0.0
2.514,83.96866,83.96866,0.0,0.0
2.515,83.96866,83.96866,0.0,0.0
2.516,83.96866,83.96866,0.0,0.0
2.517,83.96866,83.96866,0.0,0.0
2.518,83.96866,83.96866,0.00048,0.0
2.519,83.96866,83.96866,-0.00048,0.0
2.52,83.96866,83.96866,0.00048,0.0
2.521,83.96866,83.96866,-0.00095,0.0
2.522,83.96866,83.96866,0.00048,0.0
2.523,83.96866,83.96866,0.0,0.0
2.524,83.96866,83.96866,0.00048,0.0
2.525,83.96866,83.96866,-0.00048,0.0
2.526,83.96866,83.96866,0.0,0.0
2.527,83.96866,83.96866,0.00048,0.0
2.528,83.96866,83.96866,-0.00048,0.0
2.529,83.96866,83.96866,-0.00048,0.0
2.53,83.96866,83.96866,0.00048,0.0
2.531,83.96866,83.96866,0.0,0.0
2.532,83.96866,83.96866,0.0,0.0
2.533,83.96866,83.96866,0.0,0.0
2.534,83.96866,83.96866,0.0,0.0
2.535,83.96866,83.96866,-0.00095,0.0
2.536,83.96866,83.96866,0.00095,0.0
2.537,83.96866,83.96866,0.00048,0.0
2.538,83.96866,83.96866,-0.00048,0.0
2.539,83.96866,83.96866,0.0,0.0
2.54,83.96866,83.96866,0.0,0.0
2.541,83.96866,83.96866,0.00048,0.0
2.542,83.96866,83.96866,-0.00095,0.0
2.543,83.96866,83.96866,0.00095,0.0
2.544,83.96866,83.96866,0.0,0.0
2.545,83.96866,83.96866,0.0,0.0
2.546,83.96866,83.96866,-0.00048,0.0
2.547,83.96866,83.96866,0.0,0.0
2.548,83.96866,83.96866,0.0,0.0
2.549,83.96866,83.96866,0.00048,0.0
2.55,83.96866,83.96866,-0.00048,0.0
2.551,83.96866,83.96866,0.00048,0.0
2.552,83.96866,83.96866,-0.00048,0.0
2.553,83.96866,83.96866,0.0,0.0
2.554,83.96866,83.96866,-0.00048,0.0
2.555,83.96866,83.96866,0.00048,0.0
2.556,83.96866,83.96866,0.00048,0.0
2.557,83.96866,83.96866,0.0,0.0
2.558,83.96866,83.96866,0.0,0.0
2.559,83.96866,83.96866,-0.00048,0.0
2.56,83.96866,83.96866,0.00048,0.0
2.561,83.96866,83.96866,0.0,0.0
2.562,83.96866,83.96866,-0.00048,0.0
2.563,83.96866,83.96866,0.0,0.0
2.564,83.96866,83.96866,0.0,0.0
2.565,83.96866,83.96866,0.0,0.0
2.566,83.96866,83.96866,-0.00048,0.0
2.567,83.96866,83.96866,0.00095,0.0
2.568,83.96866,83.96866,-0.00048,0.0
2.569,83.96866,83.96866,0.0,0.0
2.57,83.96866,83.96866,0.00048,0.0
2.571,83.96866,83.96866,-0.00048,0.0
2.572,83.96866,83.96866,0.0,0.0
2.573,83.96866,83.96866,0.00048,0.0
2.574,83.96866,83.96866,0.0,0.0
2.575,83.96866,83.96866,0.0,0.0
2.576,83.96866,83.96866,-0.00048,0.0
2.577,83.96866,83.96866,0.0,0.0
2.578,83.96866,83.96866,0.0,0.0
2.579,83.96866,83.96866,0.00048,0.0
2.58,83.96866,83.96866,0.0,0.0
2.581,83.96866,83.96866,0.0,0.0
2.582,83.96866,83.96866,0.0,0.0
2.583,83.96866,83.96866,0.0,0.0
2.584,83.96866,83.96866,0.0,0.0
2.585,83.96866,83.96866,-0.00095,0.0
2.586,83.96866,83.96866,0.00048,0.0
2.587,83.96866,83.96866,0.0,0.0
2.588,83.96866,83.96866,0.00048,0.0
2.589,83.96866,83.96866,0.0,0.0
2.59,83.96866,83.96866,0.00048,0.0
2.591,83.96866,83.96866,-0.00048,0.0
2.592,83.96866,83.96866,0.0,0.0
2.593,83.96866,83.96866,-0.00048,0.0
2.594,83.96866,83.96866,0.0,0.0
2.595,83.96866,83.96866,0.0,0.0
2.596,83.96866,83.96866,0.00048,0.0
2.597,83.96866,83.96866,-0.00048,0.0
2.598,83.96866,83.96866,0.0,0.0
2.599,83.96866,83.96866,0.0,0.0
2.6,83.96866,83.96866,0.0,0.0
2.601,83.96866,83.96866,0.00048,0.0
2.602,83.96866,83.96866,0.0,0.0
2.603,83.96866,83.96866,-0.00048,0.0
2.604,83.96866,83.96866,0.00048,0.0
2.605,83.96866,83.96866,0.0,0.0
2.606,83.96866,83.96866,0.0,0.0
2.607,83.96866,83.96866,0.00048,0.0
2.608,83.96866,83.96866,0.0,0.0
2.609,83.96866,83.96866,0.0,0.0
2.61,83.96866,83.96866,-0.00048,0.0
2.611,83.96866,83.96866,0.0,0.0
2.612,83.96866,83.96866,0.0,0.0
2.613,83.96866,83.96866,0.0,0.0
2.614,83.96866,83.96866,0.0,0.0
2.615,83.96866,83.96866,0.0,0.0
2.616,83.96866,83.96866,-0.00048,0.0
2.617,83.96866,83.96866,0.0,0.0
2.618,83.96866,83.96866,0.0,0.0
2.619,83.96866,83.96866,0.0,0.0
2.62,83.96866,83.96866,-0.00048,0.0
2.621,83.96866,83.96866,0.00048,0.0
2.622,83.96866,83.96866,0.0,0.0
2.623,83.96866,83.96866,0.00048,0.0
2.624,83.96866,83.96866,0.00048,0.0
2.625,83.96866,83.96866,-0.00048,0.0
2.626,83.96866,83.96866,-0.00048,0.0
2.627,83.96866,83.96866,0.00048,0.0
2.628,83.96866,83.96866,0.0,0.0
2.629,83.96866,83.96866,0.00048,0.0
2.63,83.96866,83.96866,-0.00143,0.0
2.631,83.96866,83.96866,0.00095,0.0
2.632,83.96866,83.96866,0.0,0.0
2.633,83.96866,83.96866,-0.00048,0.0
2.634,83.96866,83.96866,0.00048,0.0
2.635,83.96866,83.96866,0.0,0.0
2.636,83.96866,83.96866,-0.00048,0.0
2.637,83.96866,83.96866,0.00048,0.0
2.638,83.96866,83.96866,0.00095,0.0
2.639,83.96866,83.96866,-0.00095,0.0
2.64,83.96866,83.96866,0.0,0.0
2.641,83.96866,83.96866,-0.00048,0.0
2.642,83.96866,83.96866,0.0,0.0
2.643,83.96866,83.96866,0.0,0.0
2.644,83.96866,83.96866,0.00048,0.0
2.645,83.96866,83.96866,0.0,0.0
2.646,83.96866,83.96866,0.00048,0.0
2.647,83.96866,83.96866,-0.00048,0.0
2.648,83.96866,83.96866,-0.00048,0.0
2.649,83.96866,83.96866,0.00048,0.0
2.65,83.96866,83.96866,0.0,0.0
2.651,83.96866,83.96866,-0.00048,0.0
2.652,83.96866,83.96866,0.0,0.0
2.653,83.96866,83.96866,0.00048,0.0
2.654,83.96866,83.96866,-0.00048,0.0
2.655,83.96866,83.96866,0.00095,0.0
2.656,83.96866,83.96866,0.0,0.0
2.657,83.96866,83.96866,-0.00095,0.0
2.658,83.96866,83.96866,0.00048,0.0
2.659,83.96866,83.96866,0.0,0.0
2.66,83.96866,83.96866,0.00048,0.0
2.661,83.96866,83.96866,-0.00048,0.0
2.662,83.96866,83.96866,0.0,0.0
2.663,83.96866,83.96866,-0.00048,0.0
2.664,83.96866,83.96866,0.00095,0.0
2.665,83.96866,83.96866,-0.00048,0.0
2.666,83.96866,83.96866,-0.00048,0.0
2.667,83.96866,83.96866,0.00048,0.0
2.668,83.96866,83.96866,-0.00048,0.0
2.669,83.96866,83.96866,0.00095,0.0
2.67,83.96866,83.96866,-0.00095,0.0
2.671,83.96866,83.96866,0.00143,0.0
2.672,83.96866,83.96866,0.0,0.0
2.673,83.96866,83.96866,-0.00048,0.0
2.674,83.96866,83.96866,0.0,0.0
2.675,83.96866,83.96866,0.0,0.0
2.676,83.96866,83.96866,-0.00048,0.0
2.677,83.96866,83.96866,0.00095,0.0
2.678,83.96866,83.96866,-0.00048,0.0
2.679,83.96866,83.96866,0.0,0.0
2.68,83.96866,83.96866,0.0,0.0
2.681,83.96866,83.96866,0.0,0.0
2.682,83.96866,83.96866,0.0,0.0
2.683,83.96866,83.96866,0.0,0.0
2.684,83.96866,83.96866,-0.00048,0.0
2.685,83.96866,83.96866,0.0,0.0
2.686,83.96866,83.96866,0.00048,0.0
2.687,83.96866,83.96866,0.0,0.0
2.688,83.96866,83.96866,-0.00095,0.0
2.689,83.96866,83.96866,0.00095,0.0
2.69,83.96866,83.96866,0.0,0.0
2.691,83.96866,83.96866,0.0,0.0
2.692,83.96866,83.96866,-0.00048,0.0
2.693,83.96866,83.96866,0.00048,0.0
2.694,83.96866,83.96866,-0.00048,0.0
2.695,83.96866,83.96866,0.0,0.0
2.696,83.96866,83.96866,0.00048,0.0
2.697,83.96866,83.96866,-0.00048,0.0
2.698,83.96866,83.96866,0.0,0.0
2.699,83.96866,83.96866,0.00048,0.0
2.7,83.96866,83.96866,0.00048,0.0
2.701,83.96866,83.96866,-0.00095,0.0
2.702,83.96866,83.96866,0.0,0.0
2.703,83.96866,83.96866,0.00048,0.0
2.704,83.96866,83.96866,0.0,0.0
2.705,83.96866,83.96866,-0.00048,0.0
2.706,83.96866,83.96866,0.0,0.0
2.707,83.96866,83.96866,0.00048,0.0
2.708,83.96866,83.96866,-0.00048,0.0
2.709,83.96866,83.96866,0.00048,0.0
2.71,83.96866,83.96866,0.0,0.0
2.711,83.96866,83.96866,0.00048,0.0
2.712,83.96866,83.96866,0.0,0.0
2.713,83.96866,83.96866,-0.00095,0.0
2.714,83.96866,83.96866,0.00048,0.0
2.715,83.96866,83.96866,-0.00048,0.0
2.716,83.96866,83.96866,0.0,0.0
2.717,83.96866,83.96866,0.0,0.0
2.718,83.96866,83.96866,0.00048,0.0
2.719,83.96866,83.96866,-0.00048,0.0
2.72,83.96866,83.96866,0.0,0.0
2.721,83.96866,83.96866,0.0,0.0
2.722,83.96866,83.96866,0.00048,0.0
2.723,83.96866,83.96866,-0.00048,0.0
2.724,83.96866,83.96866,0.0,0.0
2.725,83.96866,83.96866,0.0,0.0
2.726,83.96866,83.96866,-0.00048,0.0
2.727,83.96866,83.96866,0.0,0.0
2.728,83.96866,83.96866,0.00095,0.0
2.729,83.96866,83.96866,0.0,0.0
2.73,83.96866,83.96866,0.0,0.0
2.731,83.96866,83.96866,-0.00048,0.0
2.732,83.96866,83.96866,0.00048,0.0
2.733,83.96866,83.96866,-0.00095,0.0
2.734,83.96866,83.96866,0.0,0.0
2.735,83.96866,83.96866,0.00095,0.0
2.736,83.96866,83.96866,0.0,0.0
2.737,83.96866,83.96866,0.0,0.0
2.738,83.96866,83.96866,0.0,0.0
2.739,83.96866,83.96866,0.0,0.0
2.74,83.96866,83.96866,-0.00095,0.0
2.741,83.96866,83.96866,0.00095,0.0
2.742,83.96866,83.96866,-0.00048,0.0
2.743,83.96866,83.96866,0.00048,0.0
2.744,83.96866,83.96866,0.0,0.0
2.745,83.96866,83.96866,-0.00048,0.0
2.746,83.96866,83.96866,0.00048,0.0
2.747,83.96866,83.96866,-0.00048,0.0
2.748,83.96866,83.96866,0.0,0.0
2.749,83.96866,83.96866,0.0,0.0
2.75,83.96866,83.96866,0.0,0.0
2.751,83.96866,83.96866,0.0,0.0
2.752,83.96866,83.96866,0.00048,0.0
2.753,83.96866,83.96866,-0.00048,0.0
2.754,83.96866,83.96866,0.00048,0.0
2.755,83.96866,83.96866,0.0,0.0
2.756,83.96866,83.96866,-0.00048,0.0
2.757,83.96866,83.96866,0.0,0.0
2.758,83.96866,83.96866,0.0,0.0
2.759,83.96866,83.96866,0.0,0.0
2.76,83.96866,83.96866,0.0,0.0
2.761,83.96866,83.96866,0.00048,0.0
2.762,83.96866,83.96866,-0.00048,0.0
2.763,83.96866,83.96866,0.00048,0.0
2.764,83.96866,83.96866,-0.00048,0.0
2.765,83.96866,83.96866,0.0,0.0
2.766,83.96866,83.96866,0.0,0.0
2.767,83.96866,83.96866,0.0,0.0
2.768,83.96866,83.96866,0.0,0.0
2.769,83.96866,83.96866,0.00095,0.0
2.77,83.96866,83.96866,-0.00048,0.0
2.771,83.96866,83.96866,-0.00048,0.0
2.772,83.96866,83.96866,0.0,0.0
2.773,83.96866,83.96866,0.00048,0.0
2.774,83.96866,83.96866,-0.00048,0.0
2.775,83.96866,83.96866,0.0,0.0
2.776,83.96866,83.96866,0.00048,0.0
2.777,83.96866,83.96866,0.00048,0.0
2.778,83.96866,83.96866,-0.00048,0.0
2.779,83.96866,83.96866,0.00048,0.0
2.78,83.96866,83.96866,-0.00048,0.0
2.781,83.96866,83.96866,0.00095,0.0
2.782,83.96866,83.96866,-0.00095,0.0
2.783,83.96866,83.96866,-0.00048,0.0
2.784,83.96866,83.96866,0.00048,0.0
2.785,83.96866,83.96866,0.0,0.0
2.786,83.96866,83.96866,0.0,0.0
2.787,83.96866,83.96866,-0.00048,0.0
2.788,83.96866,83.96866,0.00048,0.0
2.789,83.96866,83.96866,-0.00048,0.0
2.79,83.96866,83.96866,0.0,0.0
2.791,83.96866,83.96866,0.00048,0.0
2.792,83.96866,83.96866,0.0,0.0
2.793,83.96866,83.96866,-0.00048,0.0
2.794,83.96866,83.96866,0.00048,0.0
2.795,83.96866,83.96866,-0.00048,0.0
2.796,83.96866,83.96866,0.0,0.0
2.797,83.96866,83.96866,0.0,0.0
2.798,83.96866,83.96866,0.00048,0.0
2.799,83.96866,83.96866,0.0,0.0
2.8,83.96866,83.96866,0.0,0.0
2.801,83.96866,83.96866,-0.00048,0.0
2.802,83.96866,83.96866,0.0,0.0
2.803,83.96866,83.96866,0.00095,0.0
2.804,83.96866,83.96866,-0.00048,0.0
2.805,83.96866,83.96866,0.0,0.0
2.806,83.96866,83.96866,-0.00048,0.0
2.807,83.96866,83.96866,0.00095,0.0
2.808,83.96866,83.96866,0.00048,0.0
2.809,83.96866,83.96866,-0.00095,0.0
2.81,83.96866,83.96866,0.0,0.0
2.811,83.96866,83.96866,0.0,0.0
2.812,83.96866,83.96866,0.00048,0.0
2.813,83.96866,83.96866,0.0,0.0
2.814,83.96866,83.96866,-0.00095,0.0
2.815,83.96866,83.96866,0.00048,0.0
2.816,83.96866,83.96866,-0.00048,0.0
2.817,83.96866,83.96866,0.00048,0.0
2.818,83.96866,83.96866,0.0,0.0
2.819,83.96866,83.96866,-0.00048,0.0
2.82,83.96866,83.96866,0.0,0.0
2.821,83.96866,83.96866,0.00095,0.0
2.822,83.96866,83.96866,-0.00048,0.0
2.823,83.96866,83.96866,-0.00048,0.0
2.824,83.96866,83.96866,0.00048,0.0
2.825,83.96866,83.96866,0.00048,0.0
2.826,83.96866,83.96866,-0.00048,0.0
2.827,83.96866,83.96866,-0.00048,0.0
2.828,83.96866,83.96866,0.00095,0.0
2.829,83.96866,83.96866,-0.00048,0.0
2.83,83.96866,83.96866,0.00048,0.0
2.831,83.96866,83.96866,-0.00048,0.0
2.832,83.96866,83.96866,0.00048,0.0
2.833,83.96866,83.96866,0.0,0.0
2.834,83.96866,83.96866,0.0,0.0
2.835,83.96866,83.96866,0.0,0.0
2.836,83.96866,83.96866,-0.00048,0.0
2.837,83.96866,83.96866,0.0,0.0
2.838,83.96866,83.96866,0.00048,0.0
2.839,83.96866,83.96866,-0.00048,0.0
2.84,83.96866,83.96866,0.0,0.0
2.841,83.96866,83.96866,0.00048,0.0
2.842,83.96866,83.96866,-0.00048,0.0
2.843,83.96866,83.96866,-0.00048,0.0
2.844,83.96866,83.96866,0.0,0.0
2.845,83.96866,83.96866,0.00048,0.0
2.846,83.96866,83.96866,0.00048,0.0
2.847,83.96866,83.96866,0.0,0.0
2.848,83.96866,83.96866,-0.00048,0.0
2.849,83.96866,83.96866,0.00048,0.0
2.85,83.96866,83.96866,-0.00048,0.0
2.851,83.96866,83.96866,0.0,0.0
2.852,83.96866,83.96866,0.00048,0.0
2.853,83.96866,83.96866,-0.00048,0.0
2.854,83.96866,83.96866,-0.00048,0.0
2.855,83.96866,83.96866,0.00048,0.0
2.856,83.96866,83.96866,-0.00048,0.0
2.857,83.96866,83.96866,0.0,0.0
2.858,83.96866,83.96866,0.00095,0.0
2.859,83.96866,83.96866,-0.00048,0.0
2.86,83.96866,83.96866,-0.00048,0.0
2.861,83.96866,83.96866,0.00048,0.0
2.862,83.96866,83.96866,0.00048,0.0
2.863,83.96866,83.96866,-0.00048,0.0
2.864,83.96866,83.96866,0.0,0.0
2.865,83.96866,83.96866,0.0,0.0
2.866,83.96866,83.96866,0.0,0.0
2.867,83.96866,83.96866,0.0,0.0
2.868,83.96866,83.96866,0.0,0.0
2.869,83.96866,83.96866,0.00048,0.0
2.87,83.96866,83.96866,-0.00048,0.0
2.871,83.96866,83.96866,0.0,0.0
2.872,83.96866,83.96866,0.0,0.0
2.873,83.96866,83.96866,0.0,0.0
2.874,83.96866,83.96866,0.00048,0.0
2.875,83.96866,83.96866,-0.00048,0.0
2.876,83.96866,83.96866,0.0,0.0
2.877,83.96866,83.96866,0.0,0.0
2.878,83.96866,83.96866,0.0,0.0
2.879,83.96866,83.96866,0.0,0.0
2.88,83.96866,83.96866,0.0,0.0
2.881,83.96866,83.96866,0.0,0.0
2.882,83.96866,83.96866,-0.00048,0.0
2.883,83.96866,83.96866,0.00095,0.0
2.884,83.96866,83.96866,-0.00095,0.0
2.885,83.96866,83.96866,0.0,0.0
2.886,83.96866,83.96866,0.00095,0.0
2.887,83.96866,83.96866,-0.00048,0.0
2.888,83.96866,83.96866,-0.00048,0.0
2.889,83.96866,83.96866,0.00048,0.0
2.89,83.96866,83.96866,0.0,0.0
2.891,83.96866,83.96866,0.00048,0.0
2.892,83.96866,83.96866,-0.00048,0.0
2.893,83.96866,83.96866,0.00048,0.0
2.894,83.96866,83.96866,-0.00048,0.0
2.895,83.96866,83.96866,0.0,0.0
2.896,83.96866,83.96866,-0.00048,0.0
2.897,83.96866,83.96866,0.00048,0.0
2.898,83.96866,83.96866,0.0,0.0
2.899,83.96866,83.96866,0.0,0.0
2.9,83.96866,83.96866,-0.00048,0.0
2.901,83.96866,83.96866,0.00095,0.0
2.902,83.96866,83.96866,-0.00095,0.0
2.903,83.96866,83.96866,0.00048,0.0
2.904,83.96866,83.96866,0.00048,0.0
2.905,83.96866,83.96866,0.00048,0.0
2.906,83.96866,83.96866,-0.00143,0.0
2.907,83.96866,83.96866,0.00048,0.0
2.908,83.96866,83.96866,0.0,0.0
2.909,83.96866,83.96866,-0.00048,0.0
2.91,83.96866,83.96866,0.0,0.0
2.911,83.96866,83.96866,0.00048,0.0
2.912,83.96866,83.96866,0.0,0.0
2.913,83.96866,83.96866,-0.00048,0.0
2.914,83.96866,83.96866,0.00048,0.0
2.915,83.96866,83.96866,0.00048,0.0
2.916,83.96866,83.96866,-0.00048,0.0
2.917,83.96866,83.96866,0.0,0.0
2.918,83.96866,83.96866,0.0,0.0
2.919,83.96866,83.96866,-0.00048,0.0
2.92,83.96866,83.96866,0.00048,0.0
2.921,83.96866,83.96866,0.0,0.0
2.922,83.96866,83.96866,0.00048,0.0
2.923,83.96866,83.96866,0.0,0.0
2.924,83.96866,83.96866,-0.00048,0.0
2.925,83.96866,83.96866,0.0,0.0
2.926,83.96866,83.96866,0.00095,0.0
2.927,83.96866,83.96866,-0.00048,0.0
2.928,83.96866,83.96866,-0.00095,0.0
2.929,83.96866,83.96866,0.00143,0.0
2.93,83.96866,83.96866,-0.00095,0.0
2.931,83.96866,83.96866,0.00048,0.0
2.932,83.96866,83.96866,-0.00048,0.0
2.933,83.96866,83.96866,0.0,0.0
2.934,83.96866,83.96866,0.00048,0.0
2.935,83.96866,83.96866,-0.00048,0.0
2.936,83.96866,83.96866,0.00048,0.0
2.937,83.96866,83.96866,0.0,0.0
2.938,83.96866,83.96866,-0.00095,0.0
2.939,83.96866,83.96866,0.00143,0.0
2.94,83.96866,83.96866,-0.00143,0.0
2.941,83.96866,83.96866,0.00048,0.0
2.942,83.96866,83.96866,0.0,0.0
2.943,83.96866,83.96866,-0.00048,0.0
2.944,83.96866,83.96866,0.00048,0.0
2.945,83.96866,83.96866,0.00048,0.0
2.946,83.96866,83.96866,-0.00095,0.0
2.947,83.96866,83.96866,0.00048,0.0
2.948,83.96866,83.96866,0.0,0.0
2.949,83.96866,83.96866,0.0,0.0
2.95,83.96866,83.96866,0.0,0.0
2.951,83.96866,83.96866,0.0,0.0
2.952,83.96866,83.96866,0.0,0.0
2.953,83.96866,83.96866,0.0,0.0
2.954,83.96866,83.96866,0.00048,0.0
2.955,83.96866,83.96866,-0.00048,0.0
2.956,83.96866,83.96866,0.00048,0.0
2.957,83.96866,83.96866,-0.00048,0.0
2.958,83.96866,83.96866,0.00048,0.0
2.959,83.96866,83.96866,0.0,0.0
2.96,83.96866,83.96866,-0.00048,0.0
2.961,83.96866,83.96866,0.00095,0.0
2.962,83.96866,83.96866,-0.00048,0.0
2.963,83.96866,83.96866,-0.00048,0.0
2.964,83.96866,83.96866,0.00048,0.0
2.965,83.96866,83.96866,0.0,0.0
2.966,83.96866,83.96866,0.0,0.0
2.967,83.96866,83.96866,-0.00048,0.0
2.968,83.96866,83.96866,0.0,0.0
2.969,83.96866,83.96866,0.0,0.0
2.97,83.96866,83.96866,0.00048,0.0
2.971,83.96866,83.96866,-0.00048,0.0
2.972,83.96866,83.96866,0.0,0.0
2.973,83.96866,83.96866,-0.00048,0.0
2.974,83.96866,83.96866,0.00048,0.0
2.975,83.96866,83.96866,0.0,0.0
2.976,83.96866,83.96866,0.0,0.0
2.977,83.96866,83.96866,-0.00048,0.0
2.978,83.96866,83.96866,0.00095,0.0
2.979,83.96866,83.96866,-0.00048,0.0
2.98,83.96866,83.96866,0.0,0.0
2.981,83.96866,83.96866,-0.00048,0.0
2.982,83.96866,83.96866,0.00048,0.0
2.983,83.96866,83.96866,0.00048,0.0
2.984,83.96866,83.96866,0.0,0.0
2.985,83.96866,83.96866,0.0,0.0
2.986,83.96866,83.96866,0.0,0.0
2.987,83.96866,83.96866,-0.00048,0.0
2.988,83.96866,83.96866,0.0,0.0
2.989,83.96866,83.96866,-0.00048,0.0
2.99,83.96866,83.96866,0.0,0.0
2.991,83.96866,83.96866,0.00048,0.0
2.992,83.96866,83.96866,-0.00048,0.0
2.993,83.96866,83.96866,0.00048,0.0
2.994,83.96866,83.96866,0.0,0.0
2.995,83.96866,83.96866,-0.00048,0.0
2.996,83.96866,83.96866,0.00048,0.0
2.997,83.96866,83.96866,0.0,0.0
2.998,83.96866,83.96866,0.0,0.0
2.999,83.96866,83.96866,0.00048,0.0
3.0,83.96866,83.96866,0.0,0.0
3.001,83.96866,83.96866,-0.00048,0.0
3.002,83.96866,83.96866,0.0,0.0
3.003,83.96866,83.96866,0.00048,0.0
3.004,83.96866,83.96866,0.0,0.0
3.005,83.96866,83.96866,-0.00048,0.0
3.006,83.96866,83.96866,0.0,0.0
3.007,83.96866,83.96866,0.0,0.0
3.008,83.96866,83.96866,-0.00048,0.0
3.009,83.96866,83.96866,0.00048,0.0
3.01,83.96866,83.96866,-0.00048,0.0
3.011,83.96866,83.96866,0.0,0.0
3.012,83.96866,83.96866,0.0,0.0
3.013,83.96866,83.96866,0.00048,0.0
3.014,83.96866,83.96866,0.0,0.0
3.015,83.96866,83.96866,0.0,0.0
3.016,83.96866,83.96866,0.00048,0.0
3.017,83.96866,83.96866,0.0,0.0
3.018,83.96866,83.96866,0.0,0.0
3.019,83.96866,83.96866,-0.00095,0.0
3.02,83.96866,83.96866,0.00048,0.0
3.021,83.96866,83.96866,0.0,0.0
3.022,83.96866,83.96866,0.0,0.0
3.023,83.96866,83.96866,0.0,0.0
3.024,83.96866,83.96866,0.0,0.0
3.025,83.96866,83.96866,0.00048,0.0
3.026,83.96866,83.96866,-0.00095,0.0
3.027,83.96866,83.96866,0.00095,0.0
3.028,83.96866,83.96866,-0.00048,0.0
3.029,83.96866,83.96866,-0.00048,0.0
3.03,83.96866,83.96866,0.00048,0.0
3.031,83.96866,83.96866,0.00048,0.0
3.032,83.96866,83.96866,-0.00048,0.0
3.033,83.96866,83.96866,0.0,0.0
3.034,83.96866,83.96866,-0.00048,0.0
3.035,83.96866,83.96866,0.00048,0.0
3.036,83.96866,83.96866,0.00048,0.0
3.037,83.96866,83.96866,0.0,0.0
3.038,83.96866,83.96866,0.00048,0.0
3.039,83.96866,83.96866,-0.00095,0.0
3.04,83.96866,83.96866,0.0,0.0
