Time,MPOS(0),DPOS(0),DRIVE_FE(0),MSPEEDF(0)
4.326,263.29652,263.29629,-0.00022,0.00668
4.327,263.29651,263.29629,-0.00021,-0.01049
4.328,263.29652,263.29629,-0.00022,0.00906
4.329,263.29651,263.29629,-0.00022,-0.00381
4.33,263.29651,263.29629,-0.00022,0.00334
4.331,263.29652,263.29629,-0.00022,0.00191
4.332,263.29651,263.29629,-0.00022,-0.00238
4.333,263.29651,263.29629,-0.00022,0.0
4.334,263.29653,263.29629,-0.00023,0.01431
4.335,263.29652,263.29629,-0.00022,-0.01287
4.336,263.29653,263.29629,-0.00023,0.00906
4.337,263.29652,263.29629,-0.00023,-0.00238
4.338,263.29652,263.29629,-0.00023,0.00048
4.339,263.29653,263.29629,-0.00023,0.00238
4.34,263.29652,263.29629,-0.00023,-0.00238
4.341,263.29653,263.29629,-0.00023,0.00191
4.342,263.29652,263.29629,-0.00023,-0.00095
4.343,263.29653,263.29629,-0.00023,0.00381
4.344,263.29652,263.29629,-0.00023,-0.00477
4.345,263.29653,263.29629,-0.00023,0.00381
4.346,263.29654,263.29629,-0.00024,0.00858
4.347,263.29653,263.29629,-0.00024,-0.00477
4.348,263.29653,263.29629,-0.00024,0.00191
4.349,263.29654,263.29629,-0.00024,0.00715
4.35,263.29654,263.29629,-0.00024,-0.00191
4.351,263.29653,263.29629,-0.00024,-0.00429
4.352,263.29653,263.29629,-0.00024,-0.00143
4.353,263.29654,263.29629,-0.00024,0.00477
4.354,263.29653,263.29629,-0.00024,-0.00477
4.355,263.29654,263.29629,-0.00025,0.00811
4.356,263.29653,263.29629,-0.00024,-0.00668
4.357,263.29654,263.29629,-0.00024,0.00286
4.358,263.29654,263.29629,-0.00025,0.00811
4.359,263.29654,263.29629,-0.00025,-0.00191
4.36,263.29654,263.29629,-0.00025,0.0
4.361,263.29654,263.29629,-0.00024,-0.00381
4.362,263.29653,263.29629,-0.00024,-0.00668
4.363,263.29654,263.29629,-0.00024,0.00858
4.364,263.29653,263.29629,-0.00024,-0.00668
4.365,263.29654,263.29629,-0.00025,0.00858
4.366,263.29655,263.29629,-0.00025,0.00334
4.367,263.29655,263.29629,-0.00025,0.00048
4.368,263.29655,263.29629,-0.00025,-0.00048
4.369,263.29655,263.29629,-0.00025,0.00048
4.37,263.29656,263.29629,-0.00026,0.0124
4.371,263.29655,263.29629,-0.00025,-0.0124
4.372,263.29655,263.29629,-0.00025,0.0
4.373,263.29654,263.29629,-0.00025,-0.00238
4.374,263.29655,263.29629,-0.00025,0.00191
4.375,263.29654,263.29629,-0.00025,-0.00191
4.376,263.29655,263.29629,-0.00025,0.00334
4.377,263.29655,263.29629,-0.00025,-0.00238
4.378,263.29655,263.29629,-0.00025,0.00286
4.379,263.29655,263.29629,-0.00026,0.00429
4.38,263.29655,263.29629,-0.00026,-0.00048
4.381,263.29656,263.29629,-0.00026,0.0062
4.382,263.29655,263.29629,-0.00025,-0.01097
4.383,263.29655,263.29629,-0.00025,0.00048
4.384,263.29655,263.29629,-0.00026,0.0
4.385,263.29655,263.29629,-0.00026,0.00525
4.386,263.29656,263.29629,-0.00026,0.00572
4.387,263.29655,263.29629,-0.00026,-0.00381
4.388,263.29656,263.29629,-0.00026,0.00286
4.389,263.29655,263.29629,-0.00026,-0.00477
4.39,263.29656,263.29629,-0.00026,0.0062
4.391,263.29655,263.29629,-0.00026,-0.00668
4.392,263.29655,263.29629,-0.00025,-0.00286
4.393,263.29655,263.29629,-0.00026,0.00238
4.394,263.29656,263.29629,-0.00026,0.0062
4.395,263.29655,263.29629,-0.00026,-0.0062
4.396,263.29656,263.29629,-0.00026,0.00429
4.397,263.29656,263.29629,-0.00026,0.00048
4.398,263.29656,263.29629,-0.00026,0.00095
4.399,263.29656,263.29629,-0.00026,0.00191
4.4,263.29656,263.29629,-0.00027,0.00238
4.401,263.29656,263.29629,-0.00027,0.0
4.402,263.29655,263.29629,-0.00026,-0.00906
4.403,263.29656,263.29629,-0.00027,0.00763
4.404,263.29656,263.29629,-0.00027,0.00048
4.405,263.29656,263.29629,-0.00026,-0.00334
4.406,263.29657,263.29629,-0.00027,0.01144
4.407,263.29657,263.29629,-0.00028,-0.00143
4.408,263.29656,263.29629,-0.00027,-0.00334
4.409,263.29657,263.29629,-0.00028,0.00477
4.41,263.29657,263.29629,-0.00027,-0.00143
4.411,263.29657,263.29629,-0.00027,-0.00238
4.412,263.29656,263.29629,-0.00027,-0.00334
4.413,263.29656,263.29629,-0.00027,0.00048
4.414,263.29657,263.29629,-0.00027,0.00286
4.415,263.29656,263.29629,-0.00027,-0.00429
4.416,263.29656,263.29629,-0.00026,-0.00095
4.417,263.29656,263.29629,-0.00027,0.00334
4.418,263.29657,263.29629,-0.00027,0.00429
4.419,263.29657,263.29629,-0.00027,0.00334
4.42,263.29658,263.29629,-0.00028,0.00715
4.421,263.29657,263.29629,-0.00028,-0.01001
4.422,263.29657,263.29629,-0.00028,0.00143
4.423,263.29656,263.29629,-0.00027,-0.01001
4.424,263.29656,263.29629,-0.00027,0.00429
4.425,263.29657,263.29629,-0.00027,0.00429
4.426,263.29657,263.29629,-0.00028,0.00334
4.427,263.29657,263.29629,-0.00028,0.00238
4.428,263.29657,263.29629,-0.00028,-0.00143
4.429,263.29657,263.29629,-0.00028,-0.00143
4.43,263.29657,263.29629,-0.00028,-0.00048
4.431,263.29658,263.29629,-0.00028,0.00477
4.432,263.29657,263.29629,-0.00027,-0.00668
4.433,263.29657,263.29629,-0.00028,0.00525
4.434,263.29657,263.29629,-0.00028,-0.00238
4.435,263.29657,263.29629,-0.00028,-0.00238
4.436,263.29656,263.29629,-0.00027,-0.00525
4.437,263.29657,263.29629,-0.00028,0.00715
4.438,263.29657,263.29629,-0.00027,-0.00238
4.439,263.29657,263.29629,-0.00028,0.00572
4.44,263.29657,263.29629,-0.00028,0.0
4.441,263.29658,263.29629,-0.00029,0.00715
4.442,263.29657,263.29629,-0.00028,-0.01001
4.443,263.29657,263.29629,-0.00028,0.00048
4.444,263.29657,263.29629,-0.00028,0.00048
4.445,263.29658,263.29629,-0.00028,0.00381
4.446,263.29657,263.29629,-0.00028,-0.00811
4.447,263.29657,263.29629,-0.00027,0.00429
4.448,263.29657,263.29629,-0.00028,-0.00429
4.449,263.29657,263.29629,-0.00028,0.00143
4.45,263.29657,263.29629,-0.00028,0.00525
4.451,263.29657,263.29629,-0.00028,0.0
4.452,263.29657,263.29629,-0.00028,-0.00286
4.453,263.29658,263.29629,-0.00028,0.00477
4.454,263.29658,263.29629,-0.00028,-0.00143
4.455,263.29658,263.29629,-0.00028,0.00238
4.456,263.29658,263.29629,-0.00029,0.00429
4.457,263.29658,263.29629,-0.00029,-0.00048
4.458,263.29658,263.29629,-0.00029,0.00048
4.459,263.29658,263.29629,-0.00028,-0.00477
4.46,263.29658,263.29629,-0.00029,0.00477
4.461,263.29658,263.29629,-0.00029,0.00238
4.462,263.29657,263.29629,-0.00028,-0.01287
4.463,263.29657,263.29629,-0.00028,0.00286
4.464,263.29658,263.29629,-0.00028,0.00286
4.465,263.29658,263.29629,-0.00028,-0.00095
4.466,263.29659,263.29629,-0.00029,0.01144
4.467,263.29658,263.29629,-0.00028,-0.00954
4.468,263.29658,263.29629,-0.00029,0.00286
4.469,263.29658,263.29629,-0.00028,-0.00477
4.47,263.29658,263.29629,-0.00029,0.00429
4.471,263.29658,263.29629,-0.00028,-0.00191
4.472,263.29657,263.29629,-0.00028,-0.00715
4.473,263.29658,263.29629,-0.00028,0.00715
4.474,263.29658,263.29629,-0.00029,0.00381
4.475,263.29657,263.29629,-0.00028,-0.00858
4.476,263.29659,263.29629,-0.00029,0.01574
4.477,263.29658,263.29629,-0.00028,-0.01287
4.478,263.29659,263.29629,-0.00029,0.01001
4.479,263.29658,263.29629,-0.00029,-0.00191
4.48,263.29658,263.29629,-0.00029,-0.00238
4.481,263.29658,263.29629,-0.00029,0.0
4.482,263.29658,263.29629,-0.00028,-0.00429
4.483,263.29658,263.29629,-0.00028,-0.00048
4.484,263.29658,263.29629,-0.00029,0.00381
4.485,263.29658,263.29629,-0.00028,-0.00477
4.486,263.29658,263.29629,-0.00029,0.00381
4.487,263.29658,263.29629,-0.00029,0.00143
4.488,263.29659,263.29629,-0.00029,0.0062
4.489,263.29659,263.29629,-0.00029,-0.00238
4.49,263.29659,263.29629,-0.00029,-0.00048
4.491,263.29659,263.29629,-0.00029,0.00143
4.492,263.29658,263.29629,-0.00029,-0.00668
4.493,263.29658,263.29629,-0.00028,-0.00381
4.494,263.29658,263.29629,-0.00028,0.00525
4.495,263.29659,263.29629,-0.00029,0.00381
4.496,263.29659,263.29629,-0.00029,0.00095
4.497,263.29659,263.29629,-0.00029,-0.00095
4.498,263.29658,263.29629,-0.00029,-0.00143
4.499,263.29658,263.29629,-0.00029,-0.00048
4.5,263.29658,263.29629,-0.00029,0.0
4.501,263.29658,263.29629,-0.00029,-0.00191
4.502,263.29658,263.29629,-0.00029,-0.00143
4.503,263.29657,263.29629,-0.00028,-0.00906
4.504,263.29657,263.29629,-0.00028,0.00381
4.505,263.29658,263.29629,-0.00028,0.00191
4.506,263.29658,263.29629,-0.00028,-0.00095
4.507,263.29657,263.29629,-0.00028,-0.00334
4.508,263.29658,263.29629,-0.00028,0.00286
4.509,263.29658,263.29629,-0.00029,0.00715
4.51,263.29658,263.29629,-0.00028,-0.00668
4.511,263.29658,263.29629,-0.00029,0.00668
4.512,263.29657,263.29629,-0.00028,-0.00858
4.513,263.29658,263.29629,-0.00028,0.00572
4.514,263.29658,263.29629,-0.00029,0.00191
4.515,263.29658,263.29629,-0.00028,-0.00525
4.516,263.29658,263.29629,-0.00029,0.00763
4.517,263.29658,263.29629,-0.00028,-0.00763
4.518,263.29658,263.29629,-0.00029,0.0062
4.519,263.29659,263.29629,-0.00029,0.00572
4.52,263.29659,263.29629,-0.00029,-0.00286
4.521,263.29659,263.29629,-0.00029,0.00048
4.522,263.29658,263.29629,-0.00029,-0.0062
4.523,263.29658,263.29629,-0.00029,0.00238
4.524,263.29658,263.29629,-0.00029,-0.00095
4.525,263.29658,263.29629,-0.00028,-0.00143
4.526,263.29658,263.29629,-0.00029,0.00191
4.527,263.29657,263.29629,-0.00028,-0.01001
4.528,263.29658,263.29629,-0.00029,0.00668
4.529,263.29658,263.29629,-0.00029,0.0062
4.53,263.29658,263.29629,-0.00029,0.00048
4.531,263.29658,263.29629,-0.00029,-0.00095
4.532,263.29657,263.29629,-0.00028,-0.00906
4.533,263.29658,263.29629,-0.00028,0.00143
4.534,263.29658,263.29629,-0.00029,0.00191
4.535,263.29658,263.29629,-0.00028,-0.00048
4.536,263.29658,263.29629,-0.00028,0.00048
4.537,263.29658,263.29629,-0.00029,0.00286
4.538,263.29658,263.29629,-0.00029,0.00143
4.539,263.29658,263.29629,-0.00028,-0.00095
4.54,263.29658,263.29629,-0.00029,0.00238
4.541,263.29658,263.29629,-0.00029,0.0
4.542,263.29658,263.29629,-0.00028,-0.00715
4.543,263.29658,263.29629,-0.00028,0.00191
4.544,263.29658,263.29629,-0.00028,-0.00238
4.545,263.29658,263.29629,-0.00028,0.00334
4.546,263.29659,263.29629,-0.00029,0.00572
4.547,263.29658,263.29629,-0.00029,-0.00429
4.548,263.29659,263.29629,-0.00029,0.00715
4.549,263.29658,263.29629,-0.00028,-0.01049
4.55,263.29658,263.29629,-0.00029,0.0062
4.551,263.29658,263.29629,-0.00029,-0.00191
4.552,263.29658,263.29629,-0.00029,-0.00191
4.553,263.29658,263.29629,-0.00028,-0.00381
4.554,263.29658,263.29629,-0.00029,0.00286
4.555,263.29658,263.29629,-0.00029,0.00191
4.556,263.29658,263.29629,-0.00028,-0.00525
4.557,263.29658,263.29629,-0.00029,0.00811
4.558,263.29657,263.29629,-0.00028,-0.01001
4.559,263.29658,263.29629,-0.00029,0.00858
4.56,263.29658,263.29629,-0.00029,0.00048
4.561,263.29659,263.29629,-0.00029,0.00238
4.562,263.29657,263.29629,-0.00028,-0.01192
4.563,263.29658,263.29629,-0.00028,0.00429
4.564,263.29657,263.29629,-0.00028,-0.00286
4.565,263.29658,263.29629,-0.00028,0.00095
4.566,263.29658,263.29629,-0.00029,0.00334
4.567,263.29658,263.29629,-0.00029,0.00095
4.568,263.29659,263.29629,-0.00029,0.00525
4.569,263.29658,263.29629,-0.00028,-0.00668
4.57,263.29658,263.29629,-0.00029,-0.00048
4.571,263.29658,263.29629,-0.00029,0.00525
4.572,263.29658,263.29629,-0.00028,-0.0062
4.573,263.29658,263.29629,-0.00029,0.00572
4.574,263.29658,263.29629,-0.00029,-0.00238
4.575,263.29658,263.29629,-0.00028,-0.00477
4.576,263.29658,263.29629,-0.00028,0.0
4.577,263.29658,263.29629,-0.00029,0.00477
4.578,263.29658,263.29629,-0.00029,0.00048
4.579,263.29658,263.29629,-0.00028,-0.00286
4.58,263.29659,263.29629,-0.00029,0.00715
4.581,263.29658,263.29629,-0.00029,-0.00477
4.582,263.29658,263.29629,-0.00029,0.00048
4.583,263.29657,263.29629,-0.00028,-0.01001
4.584,263.29658,263.29629,-0.00028,0.00715
4.585,263.29657,263.29629,-0.00028,-0.00477
4.586,263.29657,263.29629,-0.00028,0.00143
4.587,263.29657,263.29629,-0.00028,0.0
4.588,263.29658,263.29629,-0.00028,0.00191
4.589,263.29658,263.29629,-0.00029,0.00763
4.59,263.29658,263.29629,-0.00029,-0.00286
4.591,263.29658,263.29629,-0.00028,-0.00572
4.592,263.29658,263.29629,-0.00028,-0.00048
4.593,263.29658,263.29629,-0.00028,0.00143
4.594,263.29658,263.29629,-0.00028,0.00095
4.595,263.29657,263.29629,-0.00028,-0.00572
4.596,263.29658,263.29629,-0.00029,0.01192
4.597,263.29659,263.29629,-0.00029,0.00238
4.598,263.29658,263.29629,-0.00028,-0.00763
4.599,263.29659,263.29629,-0.00029,0.01049
4.6,263.29658,263.29629,-0.00028,-0.01383
4.601,263.29658,263.29629,-0.00028,0.00334
4.602,263.29657,263.29629,-0.00028,-0.0062
4.603,263.29657,263.29629,-0.00028,-0.00238
4.604,263.29658,263.29629,-0.00028,0.01144
4.605,263.29658,263.29629,-0.00029,-0.00048
4.606,263.29658,263.29629,-0.00028,-0.00477
4.607,263.29658,263.29629,-0.00028,0.00048
4.608,263.29657,263.29629,-0.00028,-0.00429
4.609,263.29658,263.29629,-0.00028,0.00477
4.61,263.29658,263.29629,-0.00028,0.00238
4.611,263.29657,263.29629,-0.00028,-0.00715
4.612,263.29658,263.29629,-0.00028,0.00668
4.613,263.29657,263.29629,-0.00028,-0.00572
4.614,263.29657,263.29629,-0.00028,0.00095
4.615,263.29657,263.29629,-0.00028,0.00048
4.616,263.29657,263.29629,-0.00028,-0.00191
4.617,263.29657,263.29629,-0.00028,-0.00143
4.618,263.29657,263.29629,-0.00028,0.00095
4.619,263.29657,263.29629,-0.00028,0.00143
4.62,263.29657,263.29629,-0.00028,-0.00381
4.621,263.29657,263.29629,-0.00028,0.00477
4.622,263.29657,263.29629,-0.00028,-0.00095
4.623,263.29657,263.29629,-0.00028,-0.00334
4.624,263.29657,263.29629,-0.00028,0.00143
4.625,263.29657,263.29629,-0.00028,-0.00238
4.626,263.29658,263.29629,-0.00028,0.00572
4.627,263.29657,263.29629,-0.00028,-0.00429
4.628,263.29658,263.29629,-0.00028,0.00429
4.629,263.29657,263.29629,-0.00027,-0.00858
4.63,263.29657,263.29629,-0.00028,0.0062
4.631,263.29657,263.29629,-0.00028,-0.00477
4.632,263.29657,263.29629,-0.00027,0.00191
4.633,263.29657,263.29629,-0.00028,0.00286
4.634,263.29658,263.29629,-0.00028,0.00238
4.635,263.29657,263.29629,-0.00027,-0.00668
4.636,263.29657,263.29629,-0.00028,0.00095
4.637,263.29657,263.29629,-0.00028,0.00286
4.638,263.29656,263.29629,-0.00027,-0.0124
4.639,263.29658,263.29629,-0.00028,0.01526
4.64,263.29657,263.29629,-0.00028,-0.00477
4.641,263.29656,263.29629,-0.00027,-0.00668
4.642,263.29656,263.29629,-0.00027,-0.00143
4.643,263.29656,263.29629,-0.00027,0.00048
4.644,263.29656,263.29629,-0.00027,-0.00191
4.645,263.29657,263.29629,-0.00027,0.00429
4.646,263.29656,263.29629,-0.00027,-0.00334
4.647,263.29656,263.29629,-0.00027,0.00048
4.648,263.29657,263.29629,-0.00027,0.00477
4.649,263.29657,263.29629,-0.00028,0.00334
4.65,263.29657,263.29629,-0.00027,-0.00525
4.651,263.29657,263.29629,-0.00027,0.00048
4.652,263.29656,263.29629,-0.00026,-0.00906
4.653,263.29656,263.29629,-0.00027,0.00763
4.654,263.29656,263.29629,-0.00027,-0.00334
4.655,263.29657,263.29629,-0.00027,0.00715
4.656,263.29656,263.29629,-0.00027,-0.00381
4.657,263.29656,263.29629,-0.00027,0.00048
4.658,263.29657,263.29629,-0.00027,0.00381
4.659,263.29656,263.29629,-0.00027,-0.00668
4.66,263.29657,263.29629,-0.00028,0.01097
4.661,263.29657,263.29629,-0.00027,-0.00477
4.662,263.29657,263.29629,-0.00027,-0.00048
4.663,263.29657,263.29629,-0.00027,-0.00095
4.664,263.29657,263.29629,-0.00027,-0.00143
4.665,263.29657,263.29629,-0.00028,0.00572
4.666,263.29657,263.29629,-0.00028,0.00095
4.667,263.29656,263.29629,-0.00027,-0.00763
4.668,263.29657,263.29629,-0.00027,0.00381
4.669,263.29657,263.29629,-0.00027,0.00048
4.67,263.29657,263.29629,-0.00028,0.0
4.671,263.29657,263.29629,-0.00027,0.00048
4.672,263.29657,263.29629,-0.00027,-0.00286
4.673,263.29656,263.29629,-0.00027,-0.00429
4.674,263.29657,263.29629,-0.00027,0.00334
4.675,263.29656,263.29629,-0.00027,-0.00238
4.676,263.29656,263.29629,-0.00026,-0.00477
4.677,263.29656,263.29629,-0.00027,0.00477
4.678,263.29657,263.29629,-0.00027,0.00334
4.679,263.29657,263.29629,-0.00027,-0.00095
4.68,263.29656,263.29629,-0.00026,-0.00715
4.681,263.29656,263.29629,-0.00026,0.00048
4.682,263.29656,263.29629,-0.00027,0.00429
4.683,263.29657,263.29629,-0.00028,0.00668
4.684,263.29656,263.29629,-0.00026,-0.01335
4.685,263.29656,263.29629,-0.00026,0.00429
4.686,263.29656,263.29629,-0.00026,-0.00191
4.687,263.29656,263.29629,-0.00027,0.0062
4.688,263.29656,263.29629,-0.00027,-0.00143
4.689,263.29657,263.29629,-0.00027,0.00429
4.69,263.29657,263.29629,-0.00027,-0.00095
4.691,263.29657,263.29629,-0.00028,0.00572
4.692,263.29656,263.29629,-0.00027,-0.00954
4.693,263.29656,263.29629,-0.00026,-0.00525
4.694,263.29656,263.29629,-0.00026,-0.00048
4.695,263.29656,263.29629,-0.00027,0.00715
4.696,263.29656,263.29629,-0.00027,-0.00286
4.697,263.29656,263.29629,-0.00027,0.0
4.698,263.29657,263.29629,-0.00027,0.0062
4.699,263.29656,263.29629,-0.00027,-0.00668
4.7,263.29657,263.29629,-0.00027,0.00525
4.701,263.29656,263.29629,-0.00026,-0.0062
4.702,263.29656,263.29629,-0.00026,-0.00095
4.703,263.29655,263.29629,-0.00026,-0.00572
4.704,263.29656,263.29629,-0.00026,0.00477
4.705,263.29656,263.29629,-0.00027,0.00286
4.706,263.29655,263.29629,-0.00026,-0.0062
4.707,263.29656,263.29629,-0.00026,0.00191
4.708,263.29656,263.29629,-0.00026,0.00381
4.709,263.29656,263.29629,-0.00026,-0.00381
4.71,263.29657,263.29629,-0.00027,0.01049
4.711,263.29656,263.29629,-0.00026,-0.01097
4.712,263.29656,263.29629,-0.00026,0.0
4.713,263.29655,263.29629,-0.00026,-0.00525
4.714,263.29656,263.29629,-0.00026,0.00429
4.715,263.29655,263.29629,-0.00026,-0.00191
4.716,263.29656,263.29629,-0.00026,0.00238
4.717,263.29655,263.29629,-0.00026,-0.00095
4.718,263.29656,263.29629,-0.00026,0.00238
4.719,263.29656,263.29629,-0.00027,0.00334
4.72,263.29655,263.29629,-0.00026,-0.00811
4.721,263.29656,263.29629,-0.00026,0.00715
4.722,263.29655,263.29629,-0.00026,-0.00715
4.723,263.29656,263.29629,-0.00026,0.00477
4.724,263.29656,263.29629,-0.00026,-0.00191
4.725,263.29656,263.29629,-0.00026,0.00477
4.726,263.29655,263.29629,-0.00026,-0.00668
4.727,263.29656,263.29629,-0.00026,0.00286
4.728,263.29655,263.29629,-0.00026,-0.00668
4.729,263.29656,263.29629,-0.00026,0.00954
4.73,263.29657,263.29629,-0.00027,0.00715
4.731,263.29655,263.29629,-0.00026,-0.01144
4.732,263.29656,263.29629,-0.00027,0.00572
4.733,263.29656,263.29629,-0.00026,-0.00525
4.734,263.29655,263.29629,-0.00026,-0.00191
4.735,263.29656,263.29629,-0.00026,0.00715
4.736,263.29656,263.29629,-0.00026,-0.00381
4.737,263.29656,263.29629,-0.00027,0.00477
4.738,263.29656,263.29629,-0.00026,-0.00381
4.739,263.29656,263.29629,-0.00027,0.00572
4.74,263.29656,263.29629,-0.00026,-0.00477
4.741,263.29656,263.29629,-0.00026,-0.00334
4.742,263.29655,263.29629,-0.00026,-0.00429
4.743,263.29655,263.29629,-0.00025,-0.00334
4.744,263.29655,263.29629,-0.00026,0.00572
4.745,263.29655,263.29629,-0.00025,-0.00286
4.746,263.29655,263.29629,-0.00026,0.00238
4.747,263.29655,263.29629,-0.00026,0.00143
4.748,263.29654,263.29629,-0.00025,-0.00954
4.749,263.29655,263.29629,-0.00026,0.0062
4.75,263.29655,263.29629,-0.00026,-0.00095
4.751,263.29655,263.29629,-0.00025,-0.00191
4.752,263.29655,263.29629,-0.00025,-0.00143
4.753,263.29655,263.29629,-0.00025,0.00238
4.754,263.29655,263.29629,-0.00026,0.00143
4.755,263.29655,263.29629,-0.00026,0.00286
4.756,263.29656,263.29629,-0.00027,0.00715
4.757,263.29655,263.29629,-0.00025,-0.01431
4.758,263.29656,263.29629,-0.00026,0.00954
4.759,263.29656,263.29629,-0.00026,-0.00048
4.76,263.29655,263.29629,-0.00026,-0.00572
4.761,263.29655,263.29629,-0.00025,-0.00143
4.762,263.29655,263.29629,-0.00025,0.0
4.763,263.29655,263.29629,-0.00025,-0.00191
4.764,263.29655,263.29629,-0.00025,0.00191
4.765,263.29654,263.29629,-0.00025,-0.00525
4.766,263.29655,263.29629,-0.00026,0.00858
4.767,263.29654,263.29629,-0.00025,-0.00858
4.768,263.29654,263.29629,-0.00025,0.00143
4.769,263.29655,263.29629,-0.00026,0.0062
4.77,263.29655,263.29629,-0.00025,0.00048
4.771,263.29656,263.29629,-0.00027,0.00954
4.772,263.29654,263.29629,-0.00025,-0.01717
4.773,263.29655,263.29629,-0.00025,0.00334
4.774,263.29655,263.29629,-0.00025,0.00286
4.775,263.29655,263.29629,-0.00026,0.00191
4.776,263.29654,263.29629,-0.00025,-0.00763
4.777,263.29655,263.29629,-0.00026,0.0062
4.778,263.29655,263.29629,-0.00025,-0.00477
4.779,263.29655,263.29629,-0.00025,0.00429
4.78,263.29655,263.29629,-0.00026,0.00429
4.781,263.29654,263.29629,-0.00025,-0.0124
4.782,263.29654,263.29629,-0.00024,-0.00143
4.783,263.29654,263.29629,-0.00025,0.00095
4.784,263.29654,263.29629,-0.00024,-0.00191
4.785,263.29654,263.29629,-0.00025,0.00477
4.786,263.29654,263.29629,-0.00025,-0.00143
4.787,263.29655,263.29629,-0.00025,0.00381
4.788,263.29654,263.29629,-0.00025,-0.00238
4.789,263.29654,263.29629,-0.00025,0.0
4.79,263.29654,263.29629,-0.00025,-0.00143
4.791,263.29655,263.29629,-0.00025,0.00381
4.792,263.29654,263.29629,-0.00024,-0.00954
4.793,263.29654,263.29629,-0.00025,0.00429
4.794,263.29654,263.29629,-0.00024,-0.00238
4.795,263.29654,263.29629,-0.00024,0.00095
4.796,263.29654,263.29629,-0.00024,0.00048
4.797,263.29654,263.29629,-0.00025,-0.00048
4.798,263.29654,263.29629,-0.00025,0.00238
4.799,263.29654,263.29629,-0.00025,-0.00048
4.8,263.29655,263.29629,-0.00025,0.00525
4.801,263.29655,263.29629,-0.00025,-0.00095
4.802,263.29654,263.29629,-0.00024,-0.01001
4.803,263.29654,263.29629,-0.00025,0.00525
4.804,263.29654,263.29629,-0.00025,-0.00095
4.805,263.29654,263.29629,-0.00024,-0.00334
4.806,263.29654,263.29629,-0.00024,0.00143
4.807,263.29654,263.29629,-0.00025,0.00477
4.808,263.29654,263.29629,-0.00024,-0.00715
4.809,263.29654,263.29629,-0.00025,0.00572
4.81,263.29654,263.29629,-0.00024,-0.00429
4.811,263.29653,263.29629,-0.00024,-0.00238
4.812,263.29654,263.29629,-0.00025,0.00334
4.813,263.29653,263.29629,-0.00024,-0.00525
4.814,263.29654,263.29629,-0.00024,0.00477
4.815,263.29653,263.29629,-0.00024,-0.00572
4.816,263.29654,263.29629,-0.00025,0.00906
4.817,263.29653,263.29629,-0.00024,-0.00715
4.818,263.29654,263.29629,-0.00024,0.00286
4.819,263.29654,263.29629,-0.00025,0.00572
4.82,263.29654,263.29629,-0.00025,-0.00095
4.821,263.29654,263.29629,-0.00025,0.00048
4.822,263.29654,263.29629,-0.00024,-0.0062
4.823,263.29653,263.29629,-0.00024,-0.00429
4.824,263.29653,263.29629,-0.00024,0.00143
4.825,263.29653,263.29629,-0.00023,-0.00477
4.826,263.29654,263.29629,-0.00025,0.01431
4.827,263.29653,263.29629,-0.00023,-0.01335
4.828,263.29653,263.29629,-0.00024,0.00238
4.829,263.29653,263.29629,-0.00024,0.00191
4.83,263.29654,263.29629,-0.00024,0.00429
4.831,263.29654,263.29629,-0.00024,0.0
4.832,263.29654,263.29629,-0.00024,0.00238
4.833,263.29654,263.29629,-0.00025,0.00477
4.834,263.29653,263.29629,-0.00024,-0.01049
4.835,263.29654,263.29629,-0.00024,0.00525
4.836,263.29653,263.29629,-0.00024,-0.0062
4.837,263.29654,263.29629,-0.00024,0.00238
4.838,263.29653,263.29629,-0.00024,-0.00143
4.839,263.29653,263.29629,-0.00023,-0.00715
4.84,263.29653,263.29629,-0.00024,0.00572
4.841,263.29653,263.29629,-0.00024,0.00143
4.842,263.29653,263.29629,-0.00023,-0.00858
4.843,263.29653,263.29629,-0.00024,0.00572
4.844,263.29653,263.29629,-0.00023,-0.00477
4.845,263.29654,263.29629,-0.00024,0.00954
4.846,263.29653,263.29629,-0.00024,-0.00668
4.847,263.29653,263.29629,-0.00024,0.00048
4.848,263.29653,263.29629,-0.00024,0.00334
4.849,263.29654,263.29629,-0.00024,0.00334
4.85,263.29653,263.29629,-0.00024,-0.00525
4.851,263.29653,263.29629,-0.00024,0.00191
4.852,263.29653,263.29629,-0.00023,-0.00525
4.853,263.29653,263.29629,-0.00024,0.00429
4.854,263.29653,263.29629,-0.00023,-0.00715
4.855,263.29653,263.29629,-0.00024,0.0062
4.856,263.29654,263.29629,-0.00024,0.00668
4.857,263.29653,263.29629,-0.00024,-0.00525
4.858,263.29653,263.29629,-0.00024,-0.00286
4.859,263.29654,263.29629,-0.00024,0.00525
4.86,263.29653,263.29629,-0.00024,-0.00286
4.861,263.29653,263.29629,-0.00024,0.0
4.862,263.29653,263.29629,-0.00024,-0.00286
4.863,263.29652,263.29629,-0.00023,-0.00572
4.864,263.29653,263.29629,-0.00024,0.0062
4.865,263.29652,263.29629,-0.00023,-0.00525
4.866,263.29653,263.29629,-0.00023,0.00095
4.867,263.29653,263.29629,-0.00023,0.00238
4.868,263.29653,263.29629,-0.00023,0.0
4.869,263.29653,263.29629,-0.00023,0.00095
4.87,263.29653,263.29629,-0.00023,-0.00334
4.871,263.29653,263.29629,-0.00023,0.00095
4.872,263.29653,263.29629,-0.00023,0.0
4.873,263.29653,263.29629,-0.00024,0.0062
4.874,263.29653,263.29629,-0.00024,-0.00334
