Time,DRIVE_CURRENT(0),MSPEED(0),DRIVE_FE(0),DPOS(0)
2.049,1.0,0.00048,-1.28746e-05,162.40646
2.05,2.0,0.00048,-1.28746e-05,162.40646
2.051,-4.0,-0.00191,-1.04904e-05,162.40646
2.052,2.0,0.00525,-1.43051e-05,162.40646
2.053,6.0,-0.00238,-1.52588e-05,162.40646
2.054,1.0,-0.00477,-8.10623e-06,162.40646
2.055,2.0,0.0062,-1.52588e-05,162.40646
2.056,-8.0,0.00286,-1.66893e-05,162.40646
2.057,-4.0,-0.00811,-1.00136e-05,162.40646
2.058,5.0,-0.00286,-6.67572e-06,162.40646
2.059,-3.0,0.0062,-1.43051e-05,162.40646
2.06,8.0,-0.00429,-9.05991e-06,162.40646
2.061,2.0,0.00525,-1.19209e-05,162.40646
2.062,6.0,0.00668,-2.00272e-05,162.40646
2.063,-2.0,-0.00715,-1.38283e-05,162.40646
2.064,2.0,-0.00191,-1.23978e-05,162.40646
2.065,12.0,0.0,-1.23978e-05,162.40646
2.066,6.0,0.00095,-1.38283e-05,162.40646
2.067,-2.0,-0.00429,-8.58307e-06,162.40646
2.068,0.0,0.00477,-1.19209e-05,162.40646
2.069,-1.0,0.00381,-1.66893e-05,162.40646
2.07,-2.0,-0.00477,-1.28746e-05,162.40646
2.071,7.0,0.0,-1.14441e-05,162.40646
2.072,6.0,0.00477,-1.71661e-05,162.40646
2.073,7.0,-0.00763,-1.14441e-05,162.40646
2.074,1.0,0.00381,-1.33514e-05,162.40646
2.075,-3.0,0.00191,-1.52588e-05,162.40646
2.076,2.0,-0.00715,-1.00136e-05,162.40646
2.077,5.0,0.00286,-1.09673e-05,162.40646
2.078,-1.0,0.00286,-1.43051e-05,162.40646
2.079,-4.0,-0.00429,-9.53674e-06,162.40646
2.08,-1.0,0.00191,-1.00136e-05,162.40646
2.081,2.0,-0.00238,-9.53674e-06,162.40646
2.082,8.0,0.00381,-1.14441e-05,162.40646
2.083,3.0,0.00143,-1.57356e-05,162.40646
2.084,-8.0,-0.00906,-4.76837e-06,162.40646
2.085,0.0,0.00429,-8.10623e-06,162.40646
2.086,0.0,0.00381,-1.38283e-05,162.40646
2.087,0.0,-0.00477,-1.04904e-05,162.40646
2.088,0.0,0.00429,-1.19209e-05,162.40646
2.089,1.0,-0.00191,-1.28746e-05,162.40646
2.09,-1.0,-0.00334,-7.62939e-06,162.40646
2.091,3.0,0.00477,-1.00136e-05,162.40646
2.092,2.0,-0.00048,-1.33514e-05,162.40646
2.093,3.0,-0.00381,-8.58307e-06,162.40646
2.094,4.0,0.00334,-1.04904e-05,162.40646
2.095,5.0,-0.00143,-9.53674e-06,162.40646
2.096,-1.0,0.00525,-1.33514e-05,162.40646
2.097,1.0,-0.00334,-1.38283e-05,162.40646
2.098,-4.0,0.0,-1.09673e-05,162.40646
2.099,0.0,-0.00095,-1.19209e-05,162.40646
2.1,2.0,-0.00334,-6.67572e-06,162.40646
2.101,-8.0,0.0062,-1.4782e-05,162.40646
2.102,2.0,-0.00477,-9.53674e-06,162.40646
2.103,-1.0,0.00191,-9.53674e-06,162.40646
2.104,-7.0,-0.00048,-1.04904e-05,162.40646
2.105,-8.0,0.00095,-1.14441e-05,162.40646
2.106,5.0,-0.00143,-9.53674e-06,162.40646
2.107,-5.0,0.00334,-1.43051e-05,162.40646
2.108,5.0,-0.00525,-7.15256e-06,162.40646
2.109,-2.0,0.00715,-1.43051e-05,162.40646
2.11,1.0,-0.00477,-1.14441e-05,162.40646
2.111,5.0,0.00191,-1.23978e-05,162.40646
2.112,1.0,-0.00238,-1.28746e-05,162.40646
2.113,-3.0,0.0062,-1.33514e-05,162.40646
2.114,13.0,-0.00095,-1.52588e-05,162.40646
2.115,1.0,-0.00811,-7.62939e-06,162.40646
2.116,0.0,0.00668,-1.38283e-05,162.40646
2.117,-7.0,0.00095,-1.43051e-05,162.40646
2.118,0.0,-0.00429,-1.04904e-05,162.40646
2.119,-1.0,0.0,-1.04904e-05,162.40646
2.12,6.0,0.00191,-1.23978e-05,162.40646
2.121,1.0,-0.00191,-1.09673e-05,162.40646
2.122,-3.0,0.00048,-1.04904e-05,162.40646
2.123,-7.0,-0.00095,-8.10623e-06,162.40646
2.124,8.0,0.00525,-1.4782e-05,162.40646
2.125,1.0,-0.00095,-1.38283e-05,162.40646
2.126,-3.0,0.00095,-1.52588e-05,162.40646
2.127,1.0,-0.00334,-1.33514e-05,162.40646
2.128,5.0,-0.00143,-1.09673e-05,162.40646
2.129,-3.0,-0.00048,-1.04904e-05,162.40646
2.13,5.0,0.00381,-1.23978e-05,162.40646
2.131,0.0,-0.00095,-1.28746e-05,162.40646
2.132,-2.0,-0.00238,-9.53674e-06,162.40646
2.133,-4.0,0.00334,-1.38283e-05,162.40646
2.134,-3.0,-0.00381,-9.05991e-06,162.40646
2.135,2.0,0.00763,-1.66893e-05,162.40646
2.136,3.0,-0.01001,-6.67572e-06,162.40646
2.137,-1.0,0.00858,-1.52588e-05,162.40646
2.138,-9.0,-0.00048,-1.81198e-05,162.40646
2.139,3.0,-0.00906,-7.15256e-06,162.40646
2.14,0.0,0.00763,-1.33514e-05,162.40646
2.141,-1.0,0.00048,-1.38283e-05,162.40646
2.142,-2.0,-0.00572,-9.53674e-06,162.40646
2.143,-4.0,0.00191,-1.09673e-05,162.40646
2.144,-4.0,-0.00381,-8.58307e-06,162.40646
2.145,0.0,0.00381,-1.00136e-05,162.40646
2.146,4.0,-0.00143,-9.53674e-06,162.40646
2.147,-2.0,0.00429,-1.23978e-05,162.40646
2.148,4.0,-0.00381,-1.04904e-05,162.40646
2.149,1.0,-0.00381,-6.19888e-06,162.40646
2.15,3.0,0.00763,-1.28746e-05,162.40646
2.151,-8.0,-0.00763,-7.15256e-06,162.40646
2.152,-3.0,0.00715,-1.09673e-05,162.40646
2.153,3.0,0.00048,-1.38283e-05,162.40646
2.154,-2.0,-0.00715,-7.62939e-06,162.40646
2.155,6.0,0.00763,-1.38283e-05,162.40646
2.156,-2.0,-0.00334,-1.28746e-05,162.40646
2.157,-3.0,0.00048,-1.04904e-05,162.40646
2.158,-3.0,-0.00286,-8.58307e-06,162.40646
2.159,4.0,-0.00143,-5.24521e-06,162.40646
2.16,6.0,0.00525,-1.28746e-05,162.40646
2.161,-1.0,-0.00143,-1.09673e-05,162.40646
2.162,0.0,0.00095,-1.14441e-05,162.40646
2.163,6.0,0.00095,-1.4782e-05,162.40646
2.164,6.0,-0.00477,-6.67572e-06,162.40646
2.165,1.0,0.00429,-1.23978e-05,162.40646
2.166,-6.0,-0.00191,-1.19209e-05,162.40646
2.167,-1.0,-0.00095,-1.04904e-05,162.40646
2.168,-2.0,-0.00095,-8.10623e-06,162.40646
2.169,9.0,0.00191,-9.53674e-06,162.40646
2.17,-6.0,-0.00191,-8.58307e-06,162.40646
2.171,0.0,-0.00095,-8.10623e-06,162.40646
2.172,0.0,0.00381,-1.23978e-05,162.40646
2.173,0.0,-0.00572,-6.67572e-06,162.40646
2.174,0.0,0.00238,-7.15256e-06,162.40646
2.175,-2.0,0.00525,-1.23978e-05,162.40646
2.176,12.0,-0.00525,-7.15256e-06,162.40646
2.177,-2.0,0.00572,-1.33514e-05,162.40646
2.178,0.0,-0.00191,-1.28746e-05,162.40646
2.179,-2.0,-0.00095,-1.14441e-05,162.40646
2.18,2.0,0.0,-1.04904e-05,162.40646
2.181,0.0,-0.00477,-5.24521e-06,162.40646
2.182,3.0,0.00477,-1.09673e-05,162.40646
2.183,-3.0,0.00191,-1.33514e-05,162.40646
2.184,5.0,-0.00238,-1.04904e-05,162.40646
2.185,-1.0,-0.00048,-1.00136e-05,162.40646
2.186,2.0,0.00143,-1.09673e-05,162.40646
2.187,4.0,0.00429,-1.66893e-05,162.40646
2.188,2.0,-0.00286,-1.38283e-05,162.40646
2.189,-5.0,-0.00381,-8.58307e-06,162.40646
2.19,8.0,0.00858,-1.66893e-05,162.40646
2.191,2.0,-0.00811,-1.19209e-05,162.40646
2.192,10.0,-0.00381,-4.76837e-06,162.40646
2.193,3.0,0.00763,-1.33514e-05,162.40646
2.194,1.0,-0.00238,-1.28746e-05,162.40646
2.195,8.0,-0.00238,-8.10623e-06,162.40646
2.196,4.0,0.00238,-1.19209e-05,162.40646
2.197,4.0,0.00191,-1.28746e-05,162.40646
2.198,-1.0,-0.00191,-1.14441e-05,162.40646
2.199,1.0,0.00429,-1.52588e-05,162.40646
2.2,6.0,-0.00238,-1.33514e-05,162.40646
2.201,6.0,-0.00238,-1.09673e-05,162.40646
2.202,0.0,0.00477,-1.4782e-05,162.40646
2.203,-1.0,-0.00191,-1.4782e-05,162.40646
2.204,-9.0,-0.00286,-1.14441e-05,162.40646
2.205,6.0,0.00525,-1.57356e-05,162.40646
2.206,-3.0,-0.00668,-9.53674e-06,162.40646
2.207,0.0,0.00191,-9.05991e-06,162.40646
2.208,6.0,0.00334,-1.4782e-05,162.40646
2.209,2.0,-0.00095,-1.19209e-05,162.40646
2.21,-2.0,0.00191,-1.4782e-05,162.40646
2.211,9.0,-0.00572,-1.00136e-05,162.40646
2.212,0.0,0.0062,-1.57356e-05,162.40646
2.213,0.0,-0.00286,-1.38283e-05,162.40646
2.214,0.0,0.00143,-1.19209e-05,162.40646
2.215,4.0,-0.00143,-1.28746e-05,162.40646
2.216,-5.0,-0.00191,-1.00136e-05,162.40646
2.217,-5.0,0.00286,-1.38283e-05,162.40646
2.218,4.0,0.00238,-1.66893e-05,162.40646
2.219,-6.0,-0.00429,-1.00136e-05,162.40646
2.22,-4.0,-0.00191,-9.05991e-06,162.40646
2.221,8.0,0.00143,-1.28746e-05,162.40646
2.222,1.0,-0.00238,-9.05991e-06,162.40646
2.223,-2.0,0.00381,-1.19209e-05,162.40646
2.224,3.0,-0.00238,-1.04904e-05,162.40646
2.225,2.0,0.00048,-1.00136e-05,162.40646
2.226,5.0,0.00191,-1.19209e-05,162.40646
2.227,5.0,-0.00095,-1.23978e-05,162.40646
2.228,3.0,0.00048,-1.23978e-05,162.40646
2.229,2.0,0.00095,-1.28746e-05,162.40646
2.23,-2.0,-0.00095,-1.33514e-05,162.40646
2.231,2.0,-0.00143,-1.09673e-05,162.40646
2.232,2.0,0.0,-9.53674e-06,162.40646
2.233,0.0,0.00143,-1.14441e-05,162.40646
2.234,-5.0,-0.00191,-1.04904e-05,162.40646
2.235,2.0,-0.00238,-8.58307e-06,162.40646
2.236,1.0,0.0,-7.62939e-06,162.40646
2.237,-3.0,0.00286,-1.14441e-05,162.40646
2.238,-4.0,-0.00143,-1.04904e-05,162.40646
2.239,1.0,-0.00381,-5.24521e-06,162.40646
2.24,4.0,0.00238,-7.62939e-06,162.40646
2.241,7.0,0.00381,-1.14441e-05,162.40646
2.242,3.0,0.00191,-1.43051e-05,162.40646
2.243,7.0,-0.0062,-8.10623e-06,162.40646
2.244,6.0,0.00334,-1.04904e-05,162.40646
2.245,4.0,-0.00191,-1.09673e-05,162.40646
2.246,0.0,-0.00191,-7.62939e-06,162.40646
2.247,2.0,0.00095,-6.67572e-06,162.40646
2.248,-3.0,0.00381,-1.04904e-05,162.40646
2.249,2.0,-0.00095,-1.19209e-05,162.40646
2.25,6.0,0.00143,-1.14441e-05,162.40646
2.251,-2.0,0.00191,-1.57356e-05,162.40646
2.252,-2.0,-0.01144,-1.90735e-06,162.40646
2.253,7.0,0.00811,-9.53674e-06,162.40646
2.254,0.0,0.00048,-1.43051e-05,162.40646
2.255,0.0,-0.00381,-7.62939e-06,162.40646
2.256,2.0,-0.00048,-8.58307e-06,162.40646
2.257,5.0,0.00477,-1.00136e-05,162.40646
2.258,3.0,-0.00048,-1.19209e-05,162.40646
2.259,0.0,0.00143,-1.14441e-05,162.40646
2.26,1.0,-0.00191,-1.14441e-05,162.40646
2.261,0.0,-0.0062,-4.76837e-06,162.40646
2.262,1.0,0.00763,-1.19209e-05,162.40646
2.263,0.0,-0.00477,-9.05991e-06,162.40646
2.264,-11.0,0.00143,-8.10623e-06,162.40646
2.265,9.0,0.00477,-1.38283e-05,162.40646
2.266,-1.0,-0.00286,-1.04904e-05,162.40646
2.267,-1.0,0.00095,-1.23978e-05,162.40646
2.268,-2.0,-0.00477,-7.15256e-06,162.40646
2.269,3.0,0.00525,-1.33514e-05,162.40646
2.27,-4.0,-0.00048,-1.19209e-05,162.40646
2.271,4.0,0.00763,-1.81198e-05,162.40646
2.272,0.0,-0.00286,-1.81198e-05,162.40646
2.273,1.0,-0.00906,-8.58307e-06,162.40646
2.274,-6.0,0.00954,-1.66893e-05,162.40646
2.275,-1.0,-0.00668,-1.33514e-05,162.40646
2.276,-1.0,-0.00191,-6.19888e-06,162.40646
2.277,-1.0,0.01192,-1.95503e-05,162.40646
2.278,4.0,-0.01049,-1.19209e-05,162.40646
2.279,-6.0,0.00095,-1.09673e-05,162.40646
2.28,6.0,-0.00048,-1.09673e-05,162.40646
2.281,-4.0,-0.00191,-7.62939e-06,162.40646
2.282,4.0,0.00668,-1.43051e-05,162.40646
2.283,-2.0,-0.00381,-1.28746e-05,162.40646
2.284,1.0,-0.00048,-1.14441e-05,162.40646
2.285,-5.0,-0.00143,-9.05991e-06,162.40646
2.286,-7.0,-0.00048,-9.05991e-06,162.40646
2.287,3.0,0.00143,-1.04904e-05,162.40646
2.288,8.0,-0.00191,-8.58307e-06,162.40646
2.289,1.0,-0.00095,-8.10623e-06,162.40646
2.29,3.0,0.00334,-9.53674e-06,162.40646
2.291,8.0,0.00048,-1.23978e-05,162.40646
2.292,6.0,-0.00191,-8.58307e-06,162.40646
2.293,2.0,0.01001,-1.81198e-05,162.40646
2.294,0.0,-0.00763,-1.28746e-05,162.40646
2.295,3.0,-0.00572,-5.72205e-06,162.40646
2.296,2.0,0.00715,-1.38283e-05,162.40646
2.297,11.0,-0.00525,-8.58307e-06,162.40646
2.298,-3.0,0.00334,-1.09673e-05,162.40646
2.299,7.0,-0.00143,-9.05991e-06,162.40646
2.3,-2.0,-0.00048,-1.04904e-05,162.40646
2.301,-3.0,0.00238,-1.28746e-05,162.40646
2.302,3.0,-0.00477,-7.15256e-06,162.40646
2.303,-1.0,0.00143,-8.58307e-06,162.40646
2.304,-2.0,-0.00191,-6.67572e-06,162.40646
2.305,4.0,0.00429,-1.04904e-05,162.40646
2.306,-3.0,-0.00381,-7.62939e-06,162.40646
2.307,4.0,-0.00143,-4.76837e-06,162.40646
2.308,-6.0,0.00429,-1.04904e-05,162.40646
2.309,0.0,-0.00334,-6.19888e-06,162.40646
2.31,1.0,-0.00095,-5.24521e-06,162.40646
2.311,0.0,0.00525,-9.53674e-06,162.40646
2.312,-1.0,0.0,-1.14441e-05,162.40646
2.313,-4.0,-0.00191,-9.53674e-06,162.40646
2.314,1.0,0.0,-9.05991e-06,162.40646
2.315,0.0,0.00429,-1.19209e-05,162.40646
2.316,12.0,-0.00143,-1.23978e-05,162.40646
2.317,-4.0,0.00238,-1.52588e-05,162.40646
2.318,-1.0,-0.00477,-1.09673e-05,162.40646
2.319,-1.0,0.0,-7.62939e-06,162.40646
2.32,6.0,0.0,-9.05991e-06,162.40646
2.321,-8.0,0.00381,-1.38283e-05,162.40646
2.322,3.0,-0.00238,-1.23978e-05,162.40646
2.323,1.0,0.0,-1.09673e-05,162.40646
2.324,4.0,-0.00286,-7.62939e-06,162.40646
2.325,2.0,0.0,-7.62939e-06,162.40646
2.326,0.0,0.00143,-1.09673e-05,162.40646
2.327,2.0,0.0,-1.09673e-05,162.40646
2.328,8.0,0.00286,-1.00136e-05,162.40646
2.329,9.0,0.00286,-1.38283e-05,162.40646
2.33,-7.0,-0.0062,-9.53674e-06,162.40646
2.331,2.0,0.00286,-1.19209e-05,162.40646
2.332,3.0,-0.00477,-9.05991e-06,162.40646
2.333,1.0,0.00191,-8.10623e-06,162.40646
2.334,-1.0,0.00191,-1.14441e-05,162.40646
2.335,5.0,-0.00668,-5.72205e-06,162.40646
2.336,-3.0,0.00191,-6.19888e-06,162.40646
2.337,8.0,0.00143,-8.10623e-06,162.40646
2.338,0.0,0.00143,-8.58307e-06,162.40646
2.339,4.0,0.00095,-9.05991e-06,162.40646
2.34,6.0,-0.00048,-9.05991e-06,162.40646
2.341,0.0,0.00048,-1.14441e-05,162.40646
2.342,2.0,-0.00191,-7.62939e-06,162.40646
2.343,3.0,0.00095,-9.53674e-06,162.40646
2.344,1.0,0.00191,-9.05991e-06,162.40646
2.345,0.0,0.00095,-1.23978e-05,162.40646
2.346,5.0,-0.00286,-1.00136e-05,162.40646
2.347,-1.0,0.00334,-1.33514e-05,162.40646
2.348,0.0,-0.00143,-9.53674e-06,162.40646
2.349,1.0,0.00572,-1.52588e-05,162.40646
2.35,4.0,-0.00715,-1.00136e-05,162.40646
2.351,7.0,0.00715,-1.52588e-05,162.40646
2.352,13.0,-0.00381,-1.33514e-05,162.40646
2.353,4.0,-0.00286,-1.14441e-05,162.40646
2.354,3.0,-0.00048,-1.00136e-05,162.40646
2.355,-5.0,0.00238,-1.14441e-05,162.40646
2.356,0.0,-0.00143,-1.14441e-05,162.40646
2.357,0.0,-0.00048,-9.53674e-06,162.40646
2.358,6.0,0.00286,-1.09673e-05,162.40646
2.359,-8.0,0.00429,-1.71661e-05,162.40646
2.36,0.0,-0.01097,-7.62939e-06,162.40646
2.361,5.0,0.00429,-9.53674e-06,162.40646
2.362,17.0,0.00381,-1.38283e-05,162.40646
2.363,-3.0,-0.00191,-1.23978e-05,162.40646
2.364,3.0,-0.00143,-1.19209e-05,162.40646
2.365,1.0,0.00048,-1.19209e-05,162.40646
2.366,1.0,0.00191,-1.33514e-05,162.40646
2.367,3.0,-0.00525,-7.15256e-06,162.40646
2.368,-2.0,0.00381,-1.09673e-05,162.40646
2.369,-3.0,-0.00238,-9.53674e-06,162.40646
2.37,1.0,0.00238,-1.23978e-05,162.40646
2.371,4.0,-0.00286,-8.58307e-06,162.40646
2.372,9.0,-0.00143,-6.67572e-06,162.40646
2.373,0.0,0.00429,-1.09673e-05,162.40646
2.374,-4.0,-0.00238,-1.14441e-05,162.40646
2.375,-2.0,-0.00286,-7.15256e-06,162.40646
2.376,11.0,0.00143,-8.58307e-06,162.40646
2.377,7.0,0.0,-9.53674e-06,162.40646
2.378,0.0,-0.00143,-7.15256e-06,162.40646
2.379,9.0,0.00238,-1.04904e-05,162.40646
2.38,-1.0,-0.00191,-7.62939e-06,162.40646
2.381,9.0,0.00238,-9.05991e-06,162.40646
2.382,1.0,0.00191,-1.09673e-05,162.40646
2.383,4.0,-0.00095,-1.00136e-05,162.40646
2.384,-2.0,0.00334,-1.23978e-05,162.40646
2.385,7.0,-0.00668,-8.58307e-06,162.40646
2.386,0.0,0.00286,-1.00136e-05,162.40646
2.387,10.0,0.00191,-1.14441e-05,162.40646
2.388,-4.0,0.00334,-1.52588e-05,162.40646
2.389,4.0,-0.00381,-1.23978e-05,162.40646
2.39,1.0,-0.00763,-4.76837e-06,162.40646
2.391,-2.0,0.00668,-1.09673e-05,162.40646
2.392,-1.0,-0.00048,-9.53674e-06,162.40646
2.393,2.0,-0.00429,-5.24521e-06,162.40646
2.394,-3.0,0.00238,-8.58307e-06,162.40646
2.395,-3.0,-0.00143,-6.19888e-06,162.40646
2.396,0.0,0.00095,-7.62939e-06,162.40646
2.397,-2.0,0.00381,-1.04904e-05,162.40646
2.398,-2.0,0.00429,-1.62125e-05,162.40646
2.399,0.0,-0.00381,-1.23978e-05,162.40646
2.4,0.0,-0.00238,-1.00136e-05,162.40646
2.401,0.0,0.0,-1.00136e-05,162.40646
2.402,0.0,0.0,-1.04904e-05,162.40646
2.403,3.0,0.00286,-1.19209e-05,162.40646
2.404,5.0,-0.00334,-8.58307e-06,162.40646
2.405,-1.0,0.00429,-1.19209e-05,162.40646
2.406,-8.0,-0.00525,-8.10623e-06,162.40646
2.407,-1.0,-0.00048,-5.72205e-06,162.40646
2.408,1.0,0.0062,-1.33514e-05,162.40646
2.409,0.0,-0.00906,-5.72205e-06,162.40646
2.41,8.0,0.00381,-7.15256e-06,162.40646
2.411,-1.0,0.00334,-1.19209e-05,162.40646
2.412,4.0,-0.00286,-8.58307e-06,162.40646
2.413,3.0,0.00286,-1.28746e-05,162.40646
2.414,2.0,-0.0062,-6.19888e-06,162.40646
2.415,-4.0,0.00477,-8.58307e-06,162.40646
2.416,7.0,0.00191,-1.14441e-05,162.40646
2.417,0.0,-0.00143,-9.53674e-06,162.40646
2.418,0.0,0.00048,-1.19209e-05,162.40646
2.419,0.0,0.00095,-1.28746e-05,162.40646
2.42,2.0,-0.00572,-7.62939e-06,162.40646
2.421,-4.0,0.00334,-9.53674e-06,162.40646
2.422,2.0,0.00143,-1.19209e-05,162.40646
2.423,-5.0,-0.00238,-8.58307e-06,162.40646
2.424,8.0,0.00238,-1.19209e-05,162.40646
2.425,0.0,-0.00477,-7.62939e-06,162.40646
2.426,1.0,0.00334,-1.00136e-05,162.40646
2.427,6.0,-0.00143,-9.05991e-06,162.40646
2.428,-3.0,-0.00334,-5.24521e-06,162.40646
2.429,0.0,0.00238,-7.62939e-06,162.40646
2.43,1.0,0.00334,-9.53674e-06,162.40646
2.431,0.0,-0.00286,-9.05991e-06,162.40646
2.432,0.0,-0.00095,-6.19888e-06,162.40646
2.433,0.0,0.00191,-9.05991e-06,162.40646
2.434,12.0,0.00238,-1.19209e-05,162.40646
2.435,0.0,-0.00334,-7.15256e-06,162.40646
2.436,0.0,0.0,-8.58307e-06,162.40646
2.437,4.0,0.00143,-8.58307e-06,162.40646
2.438,4.0,0.00048,-1.04904e-05,162.40646
2.439,2.0,-0.00238,-7.15256e-06,162.40646
2.44,-4.0,0.00334,-1.09673e-05,162.40646
2.441,4.0,-0.00381,-8.10623e-06,162.40646
2.442,4.0,0.00191,-1.00136e-05,162.40646
2.443,0.0,-0.00286,-6.19888e-06,162.40646
2.444,3.0,0.00334,-7.15256e-06,162.40646
2.445,8.0,0.00095,-1.09673e-05,162.40646
2.446,9.0,-0.00334,-6.67572e-06,162.40646
2.447,8.0,0.00429,-1.14441e-05,162.40646
2.448,0.0,0.00048,-1.19209e-05,162.40646
2.449,3.0,-0.00334,-9.05991e-06,162.40646
2.45,10.0,0.00191,-1.00136e-05,162.40646
2.451,0.0,0.00191,-1.38283e-05,162.40646
2.452,5.0,-0.00906,-4.29153e-06,162.40646
2.453,5.0,0.00429,-8.10623e-06,162.40646
2.454,0.0,0.0,-8.58307e-06,162.40646
2.455,0.0,0.0,-7.62939e-06,162.40646
2.456,7.0,0.00238,-9.05991e-06,162.40646
2.457,-1.0,0.0,-1.04904e-05,162.40646
2.458,1.0,-0.00143,-9.05991e-06,162.40646
2.459,0.0,-0.00191,-5.72205e-06,162.40646
2.46,8.0,0.00286,-9.53674e-06,162.40646
2.461,17.0,-0.00143,-9.05991e-06,162.40646
2.462,-1.0,-0.00191,-5.72205e-06,162.40646
2.463,0.0,0.00191,-7.15256e-06,162.40646
2.464,3.0,0.00238,-9.05991e-06,162.40646
2.465,-1.0,-0.00143,-9.05991e-06,162.40646
2.466,-2.0,-0.00191,-7.62939e-06,162.40646
2.467,0.0,0.00429,-1.14441e-05,162.40646
2.468,0.0,-0.00286,-8.58307e-06,162.40646
2.469,-1.0,0.00191,-1.14441e-05,162.40646
2.47,6.0,-0.00095,-9.53674e-06,162.40646
2.471,1.0,0.00715,-1.57356e-05,162.40646
2.472,-3.0,-0.00715,-1.04904e-05,162.40646
2.473,-7.0,0.00048,-9.53674e-06,162.40646
2.474,0.0,0.00095,-1.09673e-05,162.40646
2.475,1.0,0.00095,-1.04904e-05,162.40646
2.476,0.0,-0.00095,-1.00136e-05,162.40646
2.477,0.0,0.00286,-1.38283e-05,162.40646
2.478,0.0,-0.00715,-8.10623e-06,162.40646
2.479,6.0,0.00286,-8.10623e-06,162.40646
2.48,-5.0,0.00286,-1.23978e-05,162.40646
2.481,8.0,-0.00191,-1.19209e-05,162.40646
2.482,-2.0,-0.00525,-5.24521e-06,162.40646
2.483,-3.0,0.00715,-1.19209e-05,162.40646
2.484,2.0,-0.00525,-9.05991e-06,162.40646
2.485,0.0,0.00334,-8.58307e-06,162.40646
2.486,6.0,0.00143,-1.19209e-05,162.40646
2.487,2.0,-0.00477,-7.62939e-06,162.40646
2.488,1.0,0.00525,-1.23978e-05,162.40646
2.489,9.0,-0.00381,-1.00136e-05,162.40646
2.49,6.0,0.00429,-1.19209e-05,162.40646
2.491,13.0,-0.00191,-1.19209e-05,162.40646
2.492,-1.0,-0.00143,-8.10623e-06,162.40646
2.493,-1.0,0.0,-1.09673e-05,162.40646
2.494,-1.0,-0.00477,-5.24521e-06,162.40646
2.495,10.0,0.00525,-9.05991e-06,162.40646
2.496,2.0,0.00286,-1.33514e-05,162.40646
2.497,1.0,-0.00334,-1.04904e-05,162.40646
2.498,1.0,0.00429,-1.38283e-05,162.40646
2.499,3.0,0.00143,-1.62125e-05,162.40646
2.5,-3.0,-0.00858,-7.15256e-06,162.40646
2.501,3.0,0.00763,-1.43051e-05,162.40646
2.502,7.0,-0.00572,-1.04904e-05,162.40646
2.503,-2.0,-0.00143,-7.62939e-06,162.40646
2.504,6.0,0.00048,-7.62939e-06,162.40646
2.505,0.0,0.00381,-1.09673e-05,162.40646
2.506,-3.0,-0.00381,-9.05991e-06,162.40646
2.507,0.0,0.00238,-1.09673e-05,162.40646
2.508,-1.0,0.00143,-1.19209e-05,162.40646
2.509,1.0,0.0,-1.04904e-05,162.40646
2.51,5.0,-0.00286,-8.58307e-06,162.40646
2.511,0.0,0.00143,-1.00136e-05,162.40646
2.512,-7.0,0.00095,-1.14441e-05,162.40646
2.513,4.0,0.00143,-1.09673e-05,162.40646
2.514,0.0,0.00477,-1.66893e-05,162.40646
2.515,2.0,-0.00715,-1.04904e-05,162.40646
2.516,-3.0,0.00048,-1.00136e-05,162.40646
2.517,5.0,-0.00095,-1.09673e-05,162.40646
2.518,0.0,-0.00095,-8.58307e-06,162.40646
2.519,2.0,0.00048,-9.05991e-06,162.40646
2.52,3.0,0.00095,-1.04904e-05,162.40646
2.521,8.0,-0.00429,-5.72205e-06,162.40646
2.522,-6.0,0.00381,-1.00136e-05,162.40646
2.523,12.0,-0.00191,-8.58307e-06,162.40646
2.524,3.0,0.00143,-9.05991e-06,162.40646
2.525,6.0,0.00048,-1.00136e-05,162.40646
2.526,3.0,-0.00429,-6.19888e-06,162.40646
2.527,-2.0,0.00334,-9.05991e-06,162.40646
2.528,0.0,-0.00191,-6.67572e-06,162.40646
2.529,7.0,0.00191,-8.58307e-06,162.40646
2.53,1.0,-0.00334,-5.72205e-06,162.40646
2.531,3.0,0.00334,-7.62939e-06,162.40646
2.532,0.0,-0.00143,-8.10623e-06,162.40646
2.533,-1.0,-0.00191,-5.24521e-06,162.40646
2.534,0.0,0.00143,-6.67572e-06,162.40646
2.535,0.0,-0.00048,-6.67572e-06,162.40646
2.536,4.0,0.00191,-7.62939e-06,162.40646
2.537,9.0,-0.00238,-5.72205e-06,162.40646
2.538,5.0,0.00191,-7.15256e-06,162.40646
2.539,3.0,-0.00048,-9.53674e-06,162.40646
2.54,-2.0,-0.00429,-2.86102e-06,162.40646
2.541,1.0,0.00286,-5.24521e-06,162.40646
2.542,-1.0,0.00286,-9.05991e-06,162.40646
2.543,-5.0,-0.0062,-2.38419e-06,162.40646
2.544,0.0,0.00381,-5.72205e-06,162.40646
2.545,0.0,0.00143,-8.10623e-06,162.40646
2.546,-2.0,0.0,-6.67572e-06,162.40646
2.547,1.0,0.00238,-8.58307e-06,162.40646
2.548,0.0,-0.00048,-1.00136e-05,162.40646
2.549,-2.0,-0.00238,-7.15256e-06,162.40646
2.55,-2.0,0.00238,-1.00136e-05,162.40646
2.551,-1.0,-0.00095,-8.10623e-06,162.40646
